slot,t,kind,reason,ref,attempt,seq,n_elig_ev,n_elig_st,lost,delay_ms,ack_type,ack_lost
1763,17630,NONE,IDLE,0,0,0,0,0,0,0,,0
1764,17640,NONE,IDLE,0,0,0,0,0,0,0,,0
1765,17650,NONE,IDLE,0,0,0,0,0,0,0,,0
1766,17660,NONE,IDLE,0,0,0,0,0,0,0,,0
1767,17670,NONE,IDLE,0,0,0,0,0,0,0,,0
1768,17680,NONE,IDLE,0,0,0,0,0,0,0,,0
1769,17690,NONE,IDLE,0,0,0,0,0,0,0,,0
1770,17700,NONE,IDLE,0,0,0,0,0,0,0,,0
1771,17710,NONE,IDLE,0,0,0,0,0,0,0,,0
1772,17720,NONE,IDLE,0,0,0,0,0,0,0,,0
1773,17730,NONE,IDLE,0,0,0,0,0,0,0,,0
1774,17740,NONE,IDLE,0,0,0,0,0,0,0,,0
1775,17750,NONE,IDLE,0,0,0,0,0,0,0,,0
1776,17760,NONE,IDLE,0,0,0,0,0,0,0,,0
1777,17770,NONE,IDLE,0,0,0,0,0,0,0,,0
1778,17780,NONE,IDLE,0,0,0,0,0,0,0,,0
1779,17790,NONE,IDLE,0,0,0,0,0,0,0,,0
1780,17800,NONE,IDLE,0,0,0,0,0,0,0,,0
1781,17810,NONE,IDLE,0,0,0,0,0,0,0,,0
1782,17820,NONE,IDLE,0,0,0,0,0,0,0,,0
1783,17830,NONE,IDLE,0,0,0,0,0,0,0,,0
1784,17840,NONE,IDLE,0,0,0,0,0,0,0,,0
1785,17850,NONE,IDLE,0,0,0,0,0,0,0,,0
1786,17860,NONE,IDLE,0,0,0,0,0,0,0,,0
1787,17870,NONE,IDLE,0,0,0,0,0,0,0,,0
1788,17880,NONE,IDLE,0,0,0,0,0,0,0,,0
1789,17890,NONE,IDLE,0,0,0,0,0,0,0,,0
1790,17900,NONE,IDLE,0,0,0,0,0,0,0,,0
1791,17910,NONE,IDLE,0,0,0,0,0,0,0,,0
1792,17920,NONE,IDLE,0,0,0,0,0,0,0,,0
1793,17930,NONE,IDLE,0,0,0,0,0,0,0,,0
1794,17940,NONE,IDLE,0,0,0,0,0,0,0,,0
1795,17950,NONE,IDLE,0,0,0,0,0,0,0,,0
1796,17960,NONE,IDLE,0,0,0,0,0,0,0,,0
1797,17970,NONE,IDLE,0,0,0,0,0,0,0,,0
1798,17980,NONE,IDLE,0,0,0,0,0,0,0,,0
1799,17990,NONE,IDLE,0,0,0,0,0,0,0,,0
1800,18000,NONE,IDLE,0,0,0,0,0,0,0,,0
1801,18010,NONE,IDLE,0,0,0,0,0,0,0,,0
1802,18020,NONE,IDLE,0,0,0,0,0,0,0,,0
1803,18030,NONE,IDLE,0,0,0,0,0,0,0,,0
1804,18040,NONE,IDLE,0,0,0,0,0,0,0,,0
1805,18050,NONE,IDLE,0,0,0,0,0,0,0,,0
1806,18060,NONE,IDLE,0,0,0,0,0,0,0,,0
1807,18070,NONE,IDLE,0,0,0,0,0,0,0,,0
1808,18080,NONE,IDLE,0,0,0,0,0,0,0,,0
1809,18090,NONE,IDLE,0,0,0,0,0,0,0,,0
1810,18100,NONE,IDLE,0,0,0,0,0,0,0,,0
1811,18110,NONE,IDLE,0,0,0,0,0,0,0,,0
1812,18120,NONE,IDLE,0,0,0,0,0,0,0,,0
1813,18130,NONE,IDLE,0,0,0,0,0,0,0,,0
1814,18140,NONE,IDLE,0,0,0,0,0,0,0,,0
1815,18150,NONE,IDLE,0,0,0,0,0,0,0,,0
1816,18160,NONE,IDLE,0,0,0,0,0,0,0,,0
1817,18170,NONE,IDLE,0,0,0,0,0,0,0,,0
1818,18180,NONE,IDLE,0,0,0,0,0,0,0,,0
1819,18190,NONE,IDLE,0,0,0,0,0,0,0,,0
1820,18200,NONE,IDLE,0,0,0,0,0,0,0,,0
1821,18210,NONE,IDLE,0,0,0,0,0,0,0,,0
1822,18220,NONE,IDLE,0,0,0,0,0,0,0,,0
1823,18230,NONE,IDLE,0,0,0,0,0,0,0,,0
1824,18240,NONE,IDLE,0,0,0,0,0,0,0,,0
1825,18250,NONE,IDLE,0,0,0,0,0,0,0,,0
1826,18260,NONE,IDLE,0,0,0,0,0,0,0,,0
1827,18270,NONE,IDLE,0,0,0,0,0,0,0,,0
1828,18280,NONE,IDLE,0,0,0,0,0,0,0,,0
1829,18290,NONE,IDLE,0,0,0,0,0,0,0,,0
1830,18300,NONE,IDLE,0,0,0,0,0,0,0,,0
1831,18310,NONE,IDLE,0,0,0,0,0,0,0,,0
1832,18320,NONE,IDLE,0,0,0,0,0,0,0,,0
1833,18330,NONE,IDLE,0,0,0,0,0,0,0,,0
1834,18340,NONE,IDLE,0,0,0,0,0,0,0,,0
1835,18350,NONE,IDLE,0,0,0,0,0,0,0,,0
1836,18360,NONE,IDLE,0,0,0,0,0,0,0,,0
1837,18370,NONE,IDLE,0,0,0,0,0,0,0,,0
1838,18380,NONE,IDLE,0,0,0,0,0,0,0,,0
1839,18390,NONE,IDLE,0,0,0,0,0,0,0,,0
1840,18400,NONE,IDLE,0,0,0,0,0,0,0,,0
1841,18410,NONE,IDLE,0,0,0,0,0,0,0,,0
1842,18420,NONE,IDLE,0,0,0,0,0,0,0,,0
1843,18430,NONE,IDLE,0,0,0,0,0,0,0,,0
1844,18440,NONE,IDLE,0,0,0,0,0,0,0,,0
1845,18450,NONE,IDLE,0,0,0,0,0,0,0,,0
1846,18460,NONE,IDLE,0,0,0,0,0,0,0,,0
1847,18470,NONE,IDLE,0,0,0,0,0,0,0,,0
1848,18480,NONE,IDLE,0,0,0,0,0,0,0,,0
1849,18490,NONE,IDLE,0,0,0,0,0,0,0,,0
1850,18500,NONE,IDLE,0,0,0,0,0,0,0,,0
1851,18510,NONE,IDLE,0,0,0,0,0,0,0,,0
1852,18520,NONE,IDLE,0,0,0,0,0,0,0,,0
1853,18530,NONE,IDLE,0,0,0,0,0,0,0,,0
1854,18540,NONE,IDLE,0,0,0,0,0,0,0,,0
1855,18550,NONE,IDLE,0,0,0,0,0,0,0,,0
1856,18560,NONE,IDLE,0,0,0,0,0,0,0,,0
1857,18570,NONE,IDLE,0,0,0,0,0,0,0,,0
1858,18580,NONE,IDLE,0,0,0,0,0,0,0,,0
1859,18590,NONE,IDLE,0,0,0,0,0,0,0,,0
1860,18600,NONE,IDLE,0,0,0,0,0,0,0,,0
1861,18610,NONE,IDLE,0,0,0,0,0,0,0,,0
1862,18620,NONE,IDLE,0,0,0,0,0,0,0,,0
1863,18630,NONE,IDLE,0,0,0,0,0,0,0,,0
1864,18640,NONE,IDLE,0,0,0,0,0,0,0,,0
1865,18650,NONE,IDLE,0,0,0,0,0,0,0,,0
1866,18660,NONE,IDLE,0,0,0,0,0,0,0,,0
1867,18670,NONE,IDLE,0,0,0,0,0,0,0,,0
1868,18680,NONE,IDLE,0,0,0,0,0,0,0,,0
1869,18690,NONE,IDLE,0,0,0,0,0,0,0,,0
1870,18700,NONE,IDLE,0,0,0,0,0,0,0,,0
1871,18710,NONE,IDLE,0,0,0,0,0,0,0,,0
1872,18720,NONE,IDLE,0,0,0,0,0,0,0,,0
1873,18730,NONE,IDLE,0,0,0,0,0,0,0,,0
1874,18740,NONE,IDLE,0,0,0,0,0,0,0,,0
1875,18750,NONE,IDLE,0,0,0,0,0,0,0,,0
1876,18760,NONE,IDLE,0,0,0,0,0,0,0,,0
1877,18770,NONE,IDLE,0,0,0,0,0,0,0,,0
1878,18780,NONE,IDLE,0,0,0,0,0,0,0,,0
1879,18790,NONE,IDLE,0,0,0,0,0,0,0,,0
1880,18800,NONE,IDLE,0,0,0,0,0,0,0,,0
1881,18810,NONE,IDLE,0,0,0,0,0,0,0,,0
1882,18820,NONE,IDLE,0,0,0,0,0,0,0,,0
1883,18830,NONE,IDLE,0,0,0,0,0,0,0,,0
1884,18840,NONE,IDLE,0,0,0,0,0,0,0,,0
1885,18850,NONE,IDLE,0,0,0,0,0,0,0,,0
1886,18860,NONE,IDLE,0,0,0,0,0,0,0,,0
1887,18870,NONE,IDLE,0,0,0,0,0,0,0,,0
1888,18880,NONE,IDLE,0,0,0,0,0,0,0,,0
1889,18890,NONE,IDLE,0,0,0,0,0,0,0,,0
1890,18900,NONE,IDLE,0,0,0,0,0,0,0,,0
1891,18910,NONE,IDLE,0,0,0,0,0,0,0,,0
1892,18920,NONE,IDLE,0,0,0,0,0,0,0,,0
1893,18930,NONE,IDLE,0,0,0,0,0,0,0,,0
1894,18940,NONE,IDLE,0,0,0,0,0,0,0,,0
1895,18950,NONE,IDLE,0,0,0,0,0,0,0,,0
1896,18960,NONE,IDLE,0,0,0,0,0,0,0,,0
1897,18970,NONE,IDLE,0,0,0,0,0,0,0,,0
1898,18980,NONE,IDLE,0,0,0,0,0,0,0,,0
1899,18990,NONE,IDLE,0,0,0,0,0,0,0,,0
1900,19000,NONE,IDLE,0,0,0,0,0,0,0,,0
1901,19010,NONE,IDLE,0,0,0,0,0,0,0,,0
1902,19020,NONE,IDLE,0,0,0,0,0,0,0,,0
1903,19030,NONE,IDLE,0,0,0,0,0,0,0,,0
1904,19040,NONE,IDLE,0,0,0,0,0,0,0,,0
1905,19050,NONE,IDLE,0,0,0,0,0,0,0,,0
1906,19060,NONE,IDLE,0,0,0,0,0,0,0,,0
1907,19070,NONE,IDLE,0,0,0,0,0,0,0,,0
1908,19080,NONE,IDLE,0,0,0,0,0,0,0,,0
1909,19090,NONE,IDLE,0,0,0,0,0,0,0,,0
1910,19100,NONE,IDLE,0,0,0,0,0,0,0,,0
1911,19110,NONE,IDLE,0,0,0,0,0,0,0,,0
1912,19120,NONE,IDLE,0,0,0,0,0,0,0,,0
1913,19130,NONE,IDLE,0,0,0,0,0,0,0,,0
1914,19140,NONE,IDLE,0,0,0,0,0,0,0,,0
1915,19150,NONE,IDLE,0,0,0,0,0,0,0,,0
1916,19160,NONE,IDLE,0,0,0,0,0,0,0,,0
1917,19170,NONE,IDLE,0,0,0,0,0,0,0,,0
1918,19180,NONE,IDLE,0,0,0,0,0,0,0,,0
1919,19190,NONE,IDLE,0,0,0,0,0,0,0,,0
1920,19200,NONE,IDLE,0,0,0,0,0,0,0,,0
1921,19210,NONE,IDLE,0,0,0,0,0,0,0,,0
1922,19220,NONE,IDLE,0,0,0,0,0,0,0,,0
1923,19230,NONE,IDLE,0,0,0,0,0,0,0,,0
1924,19240,NONE,IDLE,0,0,0,0,0,0,0,,0
1925,19250,NONE,IDLE,0,0,0,0,0,0,0,,0
1926,19260,NONE,IDLE,0,0,0,0,0,0,0,,0
1927,19270,NONE,IDLE,0,0,0,0,0,0,0,,0
1928,19280,NONE,IDLE,0,0,0,0,0,0,0,,0
1929,19290,NONE,IDLE,0,0,0,0,0,0,0,,0
1930,19300,NONE,IDLE,0,0,0,0,0,0,0,,0
1931,19310,NONE,IDLE,0,0,0,0,0,0,0,,0
1932,19320,NONE,IDLE,0,0,0,0,0,0,0,,0
1933,19330,NONE,IDLE,0,0,0,0,0,0,0,,0
1934,19340,NONE,IDLE,0,0,0,0,0,0,0,,0
1935,19350,NONE,IDLE,0,0,0,0,0,0,0,,0
1936,19360,NONE,IDLE,0,0,0,0,0,0,0,,0
1937,19370,NONE,IDLE,0,0,0,0,0,0,0,,0
1938,19380,NONE,IDLE,0,0,0,0,0,0,0,,0
1939,19390,NONE,IDLE,0,0,0,0,0,0,0,,0
1940,19400,NONE,IDLE,0,0,0,0,0,0,0,,0
1941,19410,NONE,IDLE,0,0,0,0,0,0,0,,0
1942,19420,NONE,IDLE,0,0,0,0,0,0,0,,0
1943,19430,NONE,IDLE,0,0,0,0,0,0,0,,0
1944,19440,NONE,IDLE,0,0,0,0,0,0,0,,0
1945,19450,NONE,IDLE,0,0,0,0,0,0,0,,0
1946,19460,NONE,IDLE,0,0,0,0,0,0,0,,0
1947,19470,NONE,IDLE,0,0,0,0,0,0,0,,0
1948,19480,NONE,IDLE,0,0,0,0,0,0,0,,0
1949,19490,NONE,IDLE,0,0,0,0,0,0,0,,0
1950,19500,NONE,IDLE,0,0,0,0,0,0,0,,0
1951,19510,NONE,IDLE,0,0,0,0,0,0,0,,0
1952,19520,NONE,IDLE,0,0,0,0,0,0,0,,0
1953,19530,NONE,IDLE,0,0,0,0,0,0,0,,0
1954,19540,NONE,IDLE,0,0,0,0,0,0,0,,0
1955,19550,NONE,IDLE,0,0,0,0,0,0,0,,0
1956,19560,NONE,IDLE,0,0,0,0,0,0,0,,0
1957,19570,NONE,IDLE,0,0,0,0,0,0,0,,0
1958,19580,NONE,IDLE,0,0,0,0,0,0,0,,0
1959,19590,NONE,IDLE,0,0,0,0,0,0,0,,0
1960,19600,NONE,IDLE,0,0,0,0,0,0,0,,0
1961,19610,NONE,IDLE,0,0,0,0,0,0,0,,0
1962,19620,NONE,IDLE,0,0,0,0,0,0,0,,0
1963,19630,NONE,IDLE,0,0,0,0,0,0,0,,0
1964,19640,NONE,IDLE,0,0,0,0,0,0,0,,0
1965,19650,NONE,IDLE,0,0,0,0,0,0,0,,0
1966,19660,NONE,IDLE,0,0,0,0,0,0,0,,0
1967,19670,NONE,IDLE,0,0,0,0,0,0,0,,0
1968,19680,NONE,IDLE,0,0,0,0,0,0,0,,0
1969,19690,NONE,IDLE,0,0,0,0,0,0,0,,0
1970,19700,NONE,IDLE,0,0,0,0,0,0,0,,0
1971,19710,NONE,IDLE,0,0,0,0,0,0,0,,0
1972,19720,NONE,IDLE,0,0,0,0,0,0,0,,0
1973,19730,NONE,IDLE,0,0,0,0,0,0,0,,0
1974,19740,NONE,IDLE,0,0,0,0,0,0,0,,0
1975,19750,NONE,IDLE,0,0,0,0,0,0,0,,0
1976,19760,NONE,IDLE,0,0,0,0,0,0,0,,0
1977,19770,NONE,IDLE,0,0,0,0,0,0,0,,0
1978,19780,NONE,IDLE,0,0,0,0,0,0,0,,0
1979,19790,NONE,IDLE,0,0,0,0,0,0,0,,0
1980,19800,NONE,IDLE,0,0,0,0,0,0,0,,0
1981,19810,NONE,IDLE,0,0,0,0,0,0,0,,0
1982,19820,NONE,IDLE,0,0,0,0,0,0,0,,0
1983,19830,NONE,IDLE,0,0,0,0,0,0,0,,0
1984,19840,NONE,IDLE,0,0,0,0,0,0,0,,0
1985,19850,NONE,IDLE,0,0,0,0,0,0,0,,0
1986,19860,NONE,IDLE,0,0,0,0,0,0,0,,0
1987,19870,NONE,IDLE,0,0,0,0,0,0,0,,0
1988,19880,NONE,IDLE,0,0,0,0,0,0,0,,0
1989,19890,NONE,IDLE,0,0,0,0,0,0,0,,0
1990,19900,NONE,IDLE,0,0,0,0,0,0,0,,0
1991,19910,NONE,IDLE,0,0,0,0,0,0,0,,0
1992,19920,NONE,IDLE,0,0,0,0,0,0,0,,0
1993,19930,NONE,IDLE,0,0,0,0,0,0,0,,0
1994,19940,NONE,IDLE,0,0,0,0,0,0,0,,0
1995,19950,NONE,IDLE,0,0,0,0,0,0,0,,0
1996,19960,NONE,IDLE,0,0,0,0,0,0,0,,0
1997,19970,NONE,IDLE,0,0,0,0,0,0,0,,0
1998,19980,NONE,IDLE,0,0,0,0,0,0,0,,0
1999,19990,NONE,IDLE,0,0,0,0,0,0,0,,0
2000,20000,NONE,IDLE,0,0,0,0,0,0,0,,0
2001,20010,NONE,IDLE,0,0,0,0,0,0,0,,0
2002,20020,NONE,IDLE,0,0,0,0,0,0,0,,0
2003,20030,NONE,IDLE,0,0,0,0,0,0,0,,0
2004,20040,NONE,IDLE,0,0,0,0,0,0,0,,0
2005,20050,NONE,IDLE,0,0,0,0,0,0,0,,0
2006,20060,NONE,IDLE,0,0,0,0,0,0,0,,0
2007,20070,NONE,IDLE,0,0,0,0,0,0,0,,0
2008,20080,NONE,IDLE,0,0,0,0,0,0,0,,0
2009,20090,NONE,IDLE,0,0,0,0,0,0,0,,0
2010,20100,NONE,IDLE,0,0,0,0,0,0,0,,0
2011,20110,NONE,IDLE,0,0,0,0,0,0,0,,0
2012,20120,NONE,IDLE,0,0,0,0,0,0,0,,0
2013,20130,NONE,IDLE,0,0,0,0,0,0,0,,0
2014,20140,NONE,IDLE,0,0,0,0,0,0,0,,0
2015,20150,NONE,IDLE,0,0,0,0,0,0,0,,0
2016,20160,NONE,IDLE,0,0,0,0,0,0,0,,0
2017,20170,NONE,IDLE,0,0,0,0,0,0,0,,0
2018,20180,NONE,IDLE,0,0,0,0,0,0,0,,0
2019,20190,NONE,IDLE,0,0,0,0,0,0,0,,0
2020,20200,NONE,IDLE,0,0,0,0,0,0,0,,0
2021,20210,NONE,IDLE,0,0,0,0,0,0,0,,0
2022,20220,NONE,IDLE,0,0,0,0,0,0,0,,0
2023,20230,NONE,IDLE,0,0,0,0,0,0,0,,0
2024,20240,NONE,IDLE,0,0,0,0,0,0,0,,0
2025,20250,NONE,IDLE,0,0,0,0,0,0,0,,0
2026,20260,NONE,IDLE,0,0,0,0,0,0,0,,0
2027,20270,NONE,IDLE,0,0,0,0,0,0,0,,0
2028,20280,NONE,IDLE,0,0,0,0,0,0,0,,0
2029,20290,NONE,IDLE,0,0,0,0,0,0,0,,0
2030,20300,NONE,IDLE,0,0,0,0,0,0,0,,0
2031,20310,NONE,IDLE,0,0,0,0,0,0,0,,0
2032,20320,NONE,IDLE,0,0,0,0,0,0,0,,0
2033,20330,NONE,IDLE,0,0,0,0,0,0,0,,0
2034,20340,NONE,IDLE,0,0,0,0,0,0,0,,0
2035,20350,NONE,IDLE,0,0,0,0,0,0,0,,0
2036,20360,NONE,IDLE,0,0,0,0,0,0,0,,0
2037,20370,NONE,IDLE,0,0,0,0,0,0,0,,0
2038,20380,NONE,IDLE,0,0,0,0,0,0,0,,0
2039,20390,NONE,IDLE,0,0,0,0,0,0,0,,0
2040,20400,NONE,IDLE,0,0,0,0,0,0,0,,0
2041,20410,NONE,IDLE,0,0,0,0,0,0,0,,0
2042,20420,NONE,IDLE,0,0,0,0,0,0,0,,0
2043,20430,NONE,IDLE,0,0,0,0,0,0,0,,0
2044,20440,NONE,IDLE,0,0,0,0,0,0,0,,0
2045,20450,NONE,IDLE,0,0,0,0,0,0,0,,0
2046,20460,NONE,IDLE,0,0,0,0,0,0,0,,0
2047,20470,NONE,IDLE,0,0,0,0,0,0,0,,0
2048,20480,NONE,IDLE,0,0,0,0,0,0,0,,0
2049,20490,NONE,IDLE,0,0,0,0,0,0,0,,0
2050,20500,NONE,IDLE,0,0,0,0,0,0,0,,0
2051,20510,NONE,IDLE,0,0,0,0,0,0,0,,0
2052,20520,NONE,IDLE,0,0,0,0,0,0,0,,0
2053,20530,NONE,IDLE,0,0,0,0,0,0,0,,0
2054,20540,NONE,IDLE,0,0,0,0,0,0,0,,0
2055,20550,NONE,IDLE,0,0,0,0,0,0,0,,0
2056,20560,NONE,IDLE,0,0,0,0,0,0,0,,0
2057,20570,NONE,IDLE,0,0,0,0,0,0,0,,0
2058,20580,NONE,IDLE,0,0,0,0,0,0,0,,0
2059,20590,NONE,IDLE,0,0,0,0,0,0,0,,0
2060,20600,NONE,IDLE,0,0,0,0,0,0,0,,0
2061,20610,NONE,IDLE,0,0,0,0,0,0,0,,0
2062,20620,NONE,IDLE,0,0,0,0,0,0,0,,0
2063,20630,NONE,IDLE,0,0,0,0,0,0,0,,0
2064,20640,NONE,IDLE,0,0,0,0,0,0,0,,0
2065,20650,NONE,IDLE,0,0,0,0,0,0,0,,0
2066,20660,NONE,IDLE,0,0,0,0,0,0,0,,0
2067,20670,NONE,IDLE,0,0,0,0,0,0,0,,0
2068,20680,NONE,IDLE,0,0,0,0,0,0,0,,0
2069,20690,NONE,IDLE,0,0,0,0,0,0,0,,0
2070,20700,NONE,IDLE,0,0,0,0,0,0,0,,0
2071,20710,NONE,IDLE,0,0,0,0,0,0,0,,0
2072,20720,NONE,IDLE,0,0,0,0,0,0,0,,0
2073,20730,NONE,IDLE,0,0,0,0,0,0,0,,0
2074,20740,NONE,IDLE,0,0,0,0,0,0,0,,0
2075,20750,NONE,IDLE,0,0,0,0,0,0,0,,0
2076,20760,NONE,IDLE,0,0,0,0,0,0,0,,0
2077,20770,NONE,IDLE,0,0,0,0,0,0,0,,0
2078,20780,NONE,IDLE,0,0,0,0,0,0,0,,0
2079,20790,NONE,IDLE,0,0,0,0,0,0,0,,0
2080,20800,NONE,IDLE,0,0,0,0,0,0,0,,0
2081,20810,NONE,IDLE,0,0,0,0,0,0,0,,0
2082,20820,NONE,IDLE,0,0,0,0,0,0,0,,0
2083,20830,NONE,IDLE,0,0,0,0,0,0,0,,0
2084,20840,NONE,IDLE,0,0,0,0,0,0,0,,0
2085,20850,NONE,IDLE,0,0,0,0,0,0,0,,0
2086,20860,NONE,IDLE,0,0,0,0,0,0,0,,0
2087,20870,NONE,IDLE,0,0,0,0,0,0,0,,0
2088,20880,NONE,IDLE,0,0,0,0,0,0,0,,0
2089,20890,NONE,IDLE,0,0,0,0,0,0,0,,0
2090,20900,NONE,IDLE,0,0,0,0,0,0,0,,0
2091,20910,NONE,IDLE,0,0,0,0,0,0,0,,0
2092,20920,NONE,IDLE,0,0,0,0,0,0,0,,0
2093,20930,NONE,IDLE,0,0,0,0,0,0,0,,0
2094,20940,NONE,IDLE,0,0,0,0,0,0,0,,0
2095,20950,NONE,IDLE,0,0,0,0,0,0,0,,0
2096,20960,NONE,IDLE,0,0,0,0,0,0,0,,0
2097,20970,NONE,IDLE,0,0,0,0,0,0,0,,0
2098,20980,NONE,IDLE,0,0,0,0,0,0,0,,0
2099,20990,NONE,IDLE,0,0,0,0,0,0,0,,0
2100,21000,NONE,IDLE,0,0,0,0,0,0,0,,0
2101,21010,NONE,IDLE,0,0,0,0,0,0,0,,0
2102,21020,NONE,IDLE,0,0,0,0,0,0,0,,0
2103,21030,NONE,IDLE,0,0,0,0,0,0,0,,0
2104,21040,NONE,IDLE,0,0,0,0,0,0,0,,0
2105,21050,NONE,IDLE,0,0,0,0,0,0,0,,0
2106,21060,NONE,IDLE,0,0,0,0,0,0,0,,0
2107,21070,NONE,IDLE,0,0,0,0,0,0,0,,0
2108,21080,NONE,IDLE,0,0,0,0,0,0,0,,0
2109,21090,NONE,IDLE,0,0,0,0,0,0,0,,0
2110,21100,NONE,IDLE,0,0,0,0,0,0,0,,0
2111,21110,NONE,IDLE,0,0,0,0,0,0,0,,0
2112,21120,NONE,IDLE,0,0,0,0,0,0,0,,0
2113,21130,NONE,IDLE,0,0,0,0,0,0,0,,0
2114,21140,NONE,IDLE,0,0,0,0,0,0,0,,0
2115,21150,NONE,IDLE,0,0,0,0,0,0,0,,0
2116,21160,NONE,IDLE,0,0,0,0,0,0,0,,0
2117,21170,NONE,IDLE,0,0,0,0,0,0,0,,0
2118,21180,NONE,IDLE,0,0,0,0,0,0,0,,0
2119,21190,NONE,IDLE,0,0,0,0,0,0,0,,0
2120,21200,NONE,IDLE,0,0,0,0,0,0,0,,0
2121,21210,NONE,IDLE,0,0,0,0,0,0,0,,0
2122,21220,NONE,IDLE,0,0,0,0,0,0,0,,0
2123,21230,NONE,IDLE,0,0,0,0,0,0,0,,0
2124,21240,NONE,IDLE,0,0,0,0,0,0,0,,0
2125,21250,NONE,IDLE,0,0,0,0,0,0,0,,0
2126,21260,NONE,IDLE,0,0,0,0,0,0,0,,0
2127,21270,NONE,IDLE,0,0,0,0,0,0,0,,0
2128,21280,NONE,IDLE,0,0,0,0,0,0,0,,0
2129,21290,NONE,IDLE,0,0,0,0,0,0,0,,0
2130,21300,NONE,IDLE,0,0,0,0,0,0,0,,0
2131,21310,NONE,IDLE,0,0,0,0,0,0,0,,0
2132,21320,NONE,IDLE,0,0,0,0,0,0,0,,0
2133,21330,NONE,IDLE,0,0,0,0,0,0,0,,0
2134,21340,NONE,IDLE,0,0,0,0,0,0,0,,0
2135,21350,NONE,IDLE,0,0,0,0,0,0,0,,0
2136,21360,NONE,IDLE,0,0,0,0,0,0,0,,0
2137,21370,NONE,IDLE,0,0,0,0,0,0,0,,0
2138,21380,NONE,IDLE,0,0,0,0,0,0,0,,0
2139,21390,NONE,IDLE,0,0,0,0,0,0,0,,0
2140,21400,NONE,IDLE,0,0,0,0,0,0,0,,0
2141,21410,NONE,IDLE,0,0,0,0,0,0,0,,0
2142,21420,NONE,IDLE,0,0,0,0,0,0,0,,0
2143,21430,NONE,IDLE,0,0,0,0,0,0,0,,0
2144,21440,NONE,IDLE,0,0,0,0,0,0,0,,0
2145,21450,NONE,IDLE,0,0,0,0,0,0,0,,0
2146,21460,NONE,IDLE,0,0,0,0,0,0,0,,0
2147,21470,NONE,IDLE,0,0,0,0,0,0,0,,0
2148,21480,NONE,IDLE,0,0,0,0,0,0,0,,0
2149,21490,NONE,IDLE,0,0,0,0,0,0,0,,0
2150,21500,NONE,IDLE,0,0,0,0,0,0,0,,0
2151,21510,NONE,IDLE,0,0,0,0,0,0,0,,0
2152,21520,NONE,IDLE,0,0,0,0,0,0,0,,0
2153,21530,NONE,IDLE,0,0,0,0,0,0,0,,0
2154,21540,NONE,IDLE,0,0,0,0,0,0,0,,0
2155,21550,NONE,IDLE,0,0,0,0,0,0,0,,0
2156,21560,NONE,IDLE,0,0,0,0,0,0,0,,0
2157,21570,NONE,IDLE,0,0,0,0,0,0,0,,0
2158,21580,NONE,IDLE,0,0,0,0,0,0,0,,0
2159,21590,NONE,IDLE,0,0,0,0,0,0,0,,0
2160,21600,NONE,IDLE,0,0,0,0,0,0,0,,0
2161,21610,NONE,IDLE,0,0,0,0,0,0,0,,0
2162,21620,NONE,IDLE,0,0,0,0,0,0,0,,0
2163,21630,NONE,IDLE,0,0,0,0,0,0,0,,0
2164,21640,NONE,IDLE,0,0,0,0,0,0,0,,0
2165,21650,NONE,IDLE,0,0,0,0,0,0,0,,0
2166,21660,NONE,IDLE,0,0,0,0,0,0,0,,0
2167,21670,NONE,IDLE,0,0,0,0,0,0,0,,0
2168,21680,NONE,IDLE,0,0,0,0,0,0,0,,0
2169,21690,NONE,IDLE,0,0,0,0,0,0,0,,0
2170,21700,NONE,IDLE,0,0,0,0,0,0,0,,0
2171,21710,NONE,IDLE,0,0,0,0,0,0,0,,0
2172,21720,NONE,IDLE,0,0,0,0,0,0,0,,0
2173,21730,NONE,IDLE,0,0,0,0,0,0,0,,0
2174,21740,NONE,IDLE,0,0,0,0,0,0,0,,0
2175,21750,NONE,IDLE,0,0,0,0,0,0,0,,0
2176,21760,NONE,IDLE,0,0,0,0,0,0,0,,0
2177,21770,NONE,IDLE,0,0,0,0,0,0,0,,0
2178,21780,NONE,IDLE,0,0,0,0,0,0,0,,0
2179,21790,NONE,IDLE,0,0,0,0,0,0,0,,0
2180,21800,NONE,IDLE,0,0,0,0,0,0,0,,0
2181,21810,NONE,IDLE,0,0,0,0,0,0,0,,0
2182,21820,NONE,IDLE,0,0,0,0,0,0,0,,0
2183,21830,NONE,IDLE,0,0,0,0,0,0,0,,0
2184,21840,NONE,IDLE,0,0,0,0,0,0,0,,0
2185,21850,NONE,IDLE,0,0,0,0,0,0,0,,0
2186,21860,NONE,IDLE,0,0,0,0,0,0,0,,0
2187,21870,NONE,IDLE,0,0,0,0,0,0,0,,0
2188,21880,NONE,IDLE,0,0,0,0,0,0,0,,0
2189,21890,NONE,IDLE,0,0,0,0,0,0,0,,0
2190,21900,NONE,IDLE,0,0,0,0,0,0,0,,0
2191,21910,NONE,IDLE,0,0,0,0,0,0,0,,0
2192,21920,NONE,IDLE,0,0,0,0,0,0,0,,0
2193,21930,NONE,IDLE,0,0,0,0,0,0,0,,0
2194,21940,NONE,IDLE,0,0,0,0,0,0,0,,0
2195,21950,NONE,IDLE,0,0,0,0,0,0,0,,0
2196,21960,NONE,IDLE,0,0,0,0,0,0,0,,0
2197,21970,NONE,IDLE,0,0,0,0,0,0,0,,0
